Point ID,Points_0,Points_1,Points_2,Points_Magnitude,p,u_0,u_1,u_2,u_Magnitude
2016,0.673756,0.735381,1e-09,0.997363,-82.6116,-0.00509518,0.0074625,-5.17663e-13,0.00903603
2017,0.717611,0.707898,1e-09,1.00801,-62.8502,-0.00502733,0.00759503,-2.82722e-13,0.00910815
2018,0.731116,0.722518,1e-09,1.02789,-57.0769,-0.00508204,0.00766022,-3.03629e-13,0.00919272
2019,0.737016,0.703498,1e-09,1.01887,-53.0023,-0.00501996,0.00766486,-3.03629e-13,0.00916243
2020,0.668101,0.754489,1e-09,1.00778,-87.1597,-0.0051516,0.00746899,-3.91225e-13,0.0090733
2021,0.687307,0.750013,1e-09,1.01731,-80.9383,-0.00514889,0.00753292,-3.91225e-13,0.00912447
2022,0.636851,0.79695,1e-09,1.02015,-94.6856,-0.00525337,0.00742762,-5.72063e-13,0.00909766
2023,0.656283,0.79255,1e-09,1.029,-94.1043,-0.00525586,0.00748754,-5.72063e-13,0.00914807
2024,0.662194,0.773518,1e-09,1.01825,-90.2988,-0.00520547,0.00747685,-6.00792e-13,0.00911045
2025,0.554783,0.831869,1e-09,0.999895,-90.941,-0.00523523,0.00723895,-1.76008e-12,0.00893365
2026,0.567779,0.846835,1e-09,1.01956,-95.7993,-0.0052809,0.0073259,-1.76008e-12,0.00903088
2027,0.592067,0.824752,1e-09,1.01526,-93.8823,-0.00527427,0.00733819,-1.59385e-12,0.00903698
2028,0.573563,0.82841,1e-09,1.00759,-92.7796,-0.00525759,0.0072876,-9.51086e-13,0.00898617
2029,0.611505,0.820368,1e-09,1.0232,-95.2535,-0.00528704,0.00739179,-6.40385e-13,0.00908798
2030,0.630939,0.815976,1e-09,1.03146,-96.1319,-0.00529615,0.00744706,-6.40385e-13,0.00913826
2031,0.650371,0.811584,1e-09,1.04002,-96.5867,-0.00530182,0.00750236,-6.40385e-13,0.00918666
2032,0.681626,0.769119,1e-09,1.0277,-85.6814,-0.00520346,0.00753931,-5.15023e-13,0.00916063
2033,0.529803,0.854622,1e-09,1.00552,-91.6689,-0.00522384,0.00724362,-1.14709e-12,0.00893076
2034,0.549036,0.850403,1e-09,1.01224,-94.1933,-0.00525513,0.00728219,-1.14709e-12,0.00898035
2035,0.523896,0.873656,1e-09,1.0187,-91.9637,-0.00522677,0.00730814,-1.71684e-12,0.00898488
2036,0.543334,0.869252,1e-09,1.02509,-94.1007,-0.00526685,0.00733823,-1.9753e-12,0.00903268
2037,0.84,0.52,1e-09,0.987927,-6.56899,-0.00423272,0.00808282,1.33407e-13,0.00912403
2038,0.84,0.54,1e-09,0.998599,-4.04706,-0.00433132,0.00808283,2.07254e-13,0.00917019
2039,0.84,0.56,1e-09,1.00955,-0.893187,-0.00443107,0.00808017,2.22471e-13,0.0092154
2040,0.816651,0.602419,1e-09,1.0148,-0.72401,-0.00463193,0.00796223,7.35557e-14,0.00921151
2041,0.803131,0.619217,1e-09,1.01412,-7.46592,-0.00470668,0.0079013,-2.51905e-14,0.00919693
2042,0.793523,0.637585,1e-09,1.01794,-14.637,-0.00478399,0.00786132,-2.51905e-14,0.00920255
2043,0.808907,0.636889,1e-09,1.02954,-5.24917,-0.00478184,0.00792663,-2.51905e-14,0.00925729
2044,0.825196,0.587553,1e-09,1.013,1.88835,-0.00456379,0.00800372,1.10409e-13,0.00921345
2045,0.84,0.58,1e-09,1.02078,2.60586,-0.00452858,0.00807525,2.11812e-13,0.00925838
2046,0.74292,0.684473,1e-09,1.01017,-48.3779,-0.00495473,0.00767311,0,0.00913378
2047,0.762334,0.680045,1e-09,1.02157,-36.7216,-0.00494378,0.00774774,-1.73369e-13,0.00919067
2048,0.781773,0.67563,1e-09,1.03327,-25.5353,-0.004931,0.0078228,-1.73369e-13,0.00924722
2049,0.787649,0.656598,1e-09,1.02543,-20.3071,-0.00485908,0.00784059,-1.36392e-13,0.00922418
2050,0.806595,0.652929,1e-09,1.03774,-7.99505,-0.00484656,0.0079179,-4.79149e-14,0.00928344
2051,0.801181,0.671203,1e-09,1.04518,-12.9096,-0.00491693,0.00789847,-4.79149e-14,0.00930388
2052,0.492637,0.916134,1e-09,1.04019,-86.705,-0.0051489,0.00746398,-3.67797e-12,0.00906764
2053,0.498547,0.897092,1e-09,1.02632,-87.9318,-0.0051696,0.00736668,-2.65576e-12,0.00899959
2054,0.517987,0.892691,1e-09,1.03209,-91.1291,-0.00522347,0.00738269,-1.89597e-12,0.00904372
2055,0.51209,0.911732,1e-09,1.0457,-90.4881,-0.00521263,0.00746879,-1.89597e-12,0.00910792
2056,0.447815,0.94396,1e-09,1.0448,-74.9854,-0.00496354,0.00759891,-2.00746e-12,0.00907635
2057,0.370342,0.961335,1e-09,1.0302,-52.9469,-0.00458501,0.00774857,-2.66483e-12,0.00900348
2058,0.389639,0.956345,1e-09,1.03267,-58.5438,-0.00468168,0.00769861,-2.66483e-12,0.00901037
2059,0.401131,0.968302,1e-09,1.0481,-60.5995,-0.00472295,0.00777321,-2.03498e-12,0.00909555
2060,0.421053,0.966234,1e-09,1.05399,-66.5655,-0.00482124,0.00775426,-2.03498e-12,0.00913088
2061,0.352441,0.965361,1e-09,1.02768,-48.2357,-0.00449864,0.00779319,-1.75048e-12,0.00899842
2062,0.336003,0.968636,1e-09,1.02526,-44.6043,-0.00442791,0.0078321,-1.75048e-12,0.00899712
2063,0.32047,0.96565,1e-09,1.01744,-42.5257,-0.00437108,0.00783773,-1.75048e-12,0.00897421
2064,0.34749,0.982834,1e-09,1.04245,-42.7481,-0.00446138,0.00790154,-1.75048e-12,0.00907404
2065,0.31,0.982142,1e-09,1.0299,-36.2016,-0.00432386,0.00792368,-1.36683e-12,0.00902665
2066,0.467372,0.939475,1e-09,1.04931,-80.5034,-0.00504704,0.00758175,-3.64207e-12,0.009108
2067,0.481443,0.953628,1e-09,1.06827,-84.0435,-0.00509842,0.00768489,-2.29124e-12,0.00922233
2068,0.486722,0.935187,1e-09,1.05426,-85.4458,-0.00512481,0.00757083,-2.29124e-12,0.00914227
2069,0.506186,0.930784,1e-09,1.05952,-88.6365,-0.00519431,0.00756762,-2.29124e-12,0.00917876
2070,0.428336,0.948013,1e-09,1.04029,-69.802,-0.00487226,0.00762346,-3.06135e-12,0.00904744
2071,0.442779,0.964931,1e-09,1.06167,-73.2327,-0.0049254,0.00774566,-3.06135e-12,0.00917905
2072,0.0605277,0.972202,1e-09,0.974084,-41.7798,-0.00403431,0.00798117,-3.02691e-13,0.00894286
2073,0.12,1,1e-09,1.00717,-59.2042,-0.00405849,0.008,-2.73971e-13,0.00897058
2074,0.109537,0.983216,1e-09,0.989299,-56.318,-0.00405313,0.00798203,-2.73971e-13,0.00895213
2075,0.129548,0.982562,1e-09,0.991065,-61.6332,-0.0040647,0.00797836,-2.73971e-13,0.0089541
2076,0.149493,0.982866,1e-09,0.99417,-64.8829,-0.0040778,0.00797652,-4.10998e-13,0.00895842
2077,0.170056,0.982643,1e-09,0.99725,-65.5716,-0.00409298,0.00797415,-4.10998e-13,0.00896323
2078,0.0899856,0.983331,1e-09,0.98744,-50.6878,-0.00404384,0.00798488,-2.45442e-13,0.00895047
2079,0.1,1,1e-09,1.00499,-53.6296,-0.00404794,0.008,-2.45442e-13,0.00896581
2080,0.08,1,1e-09,1.00319,-47.186,-0.00403942,0.008,-1.87003e-13,0.00896197
2081,0.0700035,0.983224,1e-09,0.985713,-44.298,-0.00403636,0.00798774,-1.87003e-13,0.00894965
2082,0,0.92,1e-09,0.92,-22.4248,-0.00403329,0.00797724,4.02387e-14,0.0089389
2083,0.0330254,0.947921,1e-09,0.948496,-31.8269,-0.00403077,0.00797409,-1.17112e-13,0.00893494
2084,0.015351,0.950756,1e-09,0.95088,-28.3293,-0.00402745,0.00798038,-1.17112e-13,0.00893906
2085,0.0461131,0.964598,1e-09,0.9657,-37.0104,-0.00403102,0.00797916,-1.45959e-13,0.00893958
2086,0.0296177,0.963354,1e-09,0.963809,-32.7133,-0.00402785,0.00798206,-1.45959e-13,0.00894074
2087,0,0.94,1e-09,0.94,-25.6304,-0.0040275,0.007981,2.33913e-14,0.00893964
2088,0.18,1,1e-09,1.01607,-64.1063,-0.00410043,0.008,-4.46431e-13,0.00898964
2089,0.19006,0.982628,1e-09,1.00084,-61.3982,-0.0041093,0.00797163,-4.46431e-13,0.00896846
2090,0.210026,0.982683,1e-09,1.00488,-53.6251,-0.00412919,0.00796795,-4.97058e-13,0.00897432
2091,0.2,1,1e-09,1.0198,-58.5524,-0.00411779,0.008,-4.97058e-13,0.00899757
2092,0.23,0.982737,1e-09,1.00929,-47.4542,-0.00415291,0.00796309,-6.63644e-13,0.00898095
2093,0.249994,0.982941,1e-09,1.01423,-41.2185,-0.00418233,0.00795765,-6.63644e-13,0.00898978
2094,0.259087,0.966407,1e-09,1.00053,-39.4224,-0.00420415,0.00790984,-8.58288e-13,0.00895771
2095,0.269993,0.982982,1e-09,1.01939,-37.3512,-0.0042201,0.00794997,-8.58288e-13,0.00900062
2096,0.289977,0.982682,1e-09,1.02457,-35.4797,-0.00426443,0.00793833,-1.38736e-12,0.00901124
2097,0.706272,0.745582,1e-09,1.02699,-71.8321,-0.00514512,0.00759477,-3.51599e-13,0.00917348
2098,0.750542,0.718116,1e-09,1.03875,-46.564,-0.00507412,0.00772744,-3.91234e-13,0.00924446
2099,0.7252,0.741546,1e-09,1.03721,-62.2855,-0.00514111,0.00765754,-3.0588e-13,0.00922329
2100,0.719759,0.760186,1e-09,1.04687,-67.2185,-0.00519637,0.00765835,-3.0588e-13,0.00925487
2101,0.756443,0.699085,1e-09,1.03001,-41.0014,-0.00501062,0.00773628,-2.1415e-13,0.00921717
2102,0.675719,0.788153,1e-09,1.03816,-90.3293,-0.00525555,0.00754696,-4.50174e-13,0.0091966
2103,0.581114,0.861518,1e-09,1.03919,-98.1104,-0.00532537,0.00741456,-1.73008e-12,0.00912881
2104,0.562444,0.865187,1e-09,1.03194,-95.8539,-0.00529952,0.00737448,-1.73008e-12,0.00908118
2105,0.586599,0.843384,1e-09,1.02732,-96.6534,-0.00530411,0.00737274,-1.01186e-12,0.00908245
2106,0.605527,0.839128,1e-09,1.03479,-97.5211,-0.00532084,0.00741915,-1.49601e-12,0.0091299
2107,0.600555,0.857304,1e-09,1.04673,-99.2713,-0.0053481,0.00745687,-1.49601e-12,0.00917644
2108,0.669809,0.807189,1e-09,1.0489,-94.2244,-0.00530398,0.00755823,-6.4393e-13,0.00923359
2109,0.644431,0.830247,1e-09,1.051,-97.871,-0.00534208,0.00752034,-6.4393e-13,0.00922461
2110,0.663896,0.826227,1e-09,1.05991,-97.6892,-0.00534781,0.00757334,-6.4393e-13,0.00927117
2111,0.625025,0.835002,1e-09,1.04302,-97.5209,-0.00533406,0.00747074,-9.39955e-13,0.00917955
2112,0.618968,0.852576,1e-09,1.05357,-99.7407,-0.00536317,0.00749707,-9.39955e-13,0.0092179
2113,0.700789,0.764629,1e-09,1.03719,-76.7928,-0.00520061,0.00759971,-3.83703e-13,0.0092088
2114,0.71392,0.779226,1e-09,1.05682,-72.9318,-0.0052499,0.00766143,-3.83703e-13,0.00928757
2115,0.695055,0.78372,1e-09,1.04753,-82.6608,-0.00525332,0.0076056,-3.83703e-13,0.00924351
2116,0.689071,0.802735,1e-09,1.05792,-88.2451,-0.0053023,0.00761288,-5.63965e-13,0.00927741
2117,0.683345,0.821831,1e-09,1.06882,-93.8932,-0.00534884,0.00762469,-6.11665e-13,0.00931375
2118,0.556871,0.883886,1e-09,1.04468,-96.1994,-0.00530956,0.00743259,-1.78538e-12,0.00913427
2119,0.537429,0.888289,1e-09,1.03821,-94.3291,-0.00526883,0.00740616,-1.78538e-12,0.00908911
2120,0.576177,0.879928,1e-09,1.05179,-97.9337,-0.00534301,0.00746497,-1.5345e-12,0.00918007
2121,0.825289,0.614953,1e-09,1.02921,3.03795,-0.00468848,0.00799907,5.33399e-14,0.00927184
2122,0.822679,0.63,1e-09,1.0362,1.2997,-0.00475336,0.00798557,5.33399e-14,0.00929321
2123,0.823667,0.648744,1e-09,1.04847,0.72054,-0.00483084,0.00798755,4.94818e-15,0.00933477
2124,0.84,0.6,1e-09,1.03228,4.96847,-0.00462208,0.00806871,1.63944e-13,0.0092988
2125,0.84,0.62,1e-09,1.04403,6.37446,-0.00471128,0.00806189,1.47381e-13,0.00933757
2126,0.775927,0.694689,1e-09,1.04147,-29.9628,-0.00499965,0.00780793,-2.01855e-13,0.00927147
2127,0.794968,0.690076,1e-09,1.0527,-18.0759,-0.00498601,0.00787875,-7.50212e-14,0.0093239
2128,0.808943,0.684017,1e-09,1.05937,-9.16752,-0.00496541,0.00793019,-7.50212e-14,0.00935645
2129,0.84,0.66,1e-09,1.06827,4.28417,-0.00487598,0.00805105,7.22213e-15,0.00941246
2130,0.82069,0.669628,1e-09,1.05921,-2.36742,-0.00491236,0.00797509,7.22213e-15,0.00936661
2131,0.823267,0.691165,1e-09,1.07493,-3.70837,-0.00499232,0.00798412,7.22213e-15,0.00941645
2132,0.531531,0.907327,1e-09,1.05155,-93.4789,-0.00526637,0.00748223,-2.62048e-12,0.00914978
2133,0.500241,0.949722,1e-09,1.07341,-88.0077,-0.00517126,0.0076761,-3.24001e-12,0.00925551
2134,0.463025,0.957405,1e-09,1.06349,-78.7591,-0.00502168,0.00769791,-2.33672e-12,0.00919103
2135,0.460169,0.97243,1e-09,1.07581,-77.0735,-0.00500191,0.00780301,-2.33672e-12,0.00926855
2136,0.38,1,1e-09,1.06977,-51.6194,-0.00460408,0.008,-1.82546e-12,0.00923025
2137,0.369659,0.981741,1e-09,1.04903,-48.7634,-0.00456034,0.00788163,-1.82546e-12,0.00910586
2138,0.390887,0.983769,1e-09,1.05858,-56.1794,-0.00466166,0.00788581,-1.82546e-12,0.00916063
2139,0.410739,0.983175,1e-09,1.06552,-62.3514,-0.00476118,0.00787775,-1.82546e-12,0.00920477
2140,0.382967,0.969989,1e-09,1.04285,-54.6706,-0.00463416,0.00779489,-1.82546e-12,0.00906839
2141,0.430917,0.982775,1e-09,1.0731,-68.1697,-0.00486071,0.00787364,-2.81679e-12,0.00925315
2142,0.329237,0.983116,1e-09,1.03678,-39.3093,-0.0043892,0.00791655,0,0.0090519
2143,0.47763,0.969813,1e-09,1.08105,-81.9685,-0.00507918,0.00779039,-2.9704e-12,0.0092999
2144,0.449986,0.982678,1e-09,1.08081,-74.0651,-0.0049516,0.00787464,-2.85687e-12,0.00930206
2145,0.550965,0.90293,1e-09,1.05775,-96.1141,-0.00531097,0.00750203,-2.8971e-12,0.00919167
2146,0.570421,0.898522,1e-09,1.06429,-99.5515,-0.00535124,0.00752321,-2.8971e-12,0.00923225
2147,0.564537,0.917556,1e-09,1.07732,-98.958,-0.00535287,0.00759562,-2.8971e-12,0.00929229
2148,0.05,0.982679,1e-09,0.983951,-38.6204,-0.00403064,0.00798941,-1.8547e-13,0.00894856
2149,0.031085,0.980964,1e-09,0.981456,-34.0461,-0.00402655,0.0079905,-1.8547e-13,0.00894769
2150,0.14,1,1e-09,1.00975,-63.9175,-0.00407096,0.008,-2.42912e-13,0.00897623
2151,0.16,1,1e-09,1.01272,-65.8925,-0.00408513,0.008,-2.78805e-13,0.00898267
2152,0.06,1,1e-09,1.0018,-41.761,-0.00403294,0.008,-1.63943e-13,0.00895905
2153,1.0959e-09,0.96,1e-09,0.96,-27.6489,-0.00402369,0.0079868,-9.43743e-14,0.0089431
2154,0.0158307,0.970289,1e-09,0.970418,-30.4613,-0.00402471,0.00798765,-9.43743e-14,0.00894432
2155,0.014641,0.985359,1e-09,0.985468,-31.4014,-0.00402348,0.0079938,-1.4773e-13,0.00894926
2156,0.22,1,1e-09,1.02391,-52.0645,-0.00413924,0.008,-4.48292e-13,0.0090074
2157,0.24,1,1e-09,1.0284,-46.5588,-0.00416606,0.008,-5.34556e-13,0.00901976
2158,0.26,1,1e-09,1.03325,-39.0933,-0.00419794,0.008,-6.07227e-13,0.00903453
2159,0.28,1,1e-09,1.03846,-37.9466,-0.0042385,0.008,-7.29424e-13,0.00905344
2160,0.3,1,1e-09,1.04403,-32.7882,-0.0042898,0.008,-8.69606e-13,0.00907757
2161,0.74464,0.737149,1e-09,1.0478,-50.3299,-0.00513447,0.00772169,-2.27177e-13,0.00927293
2162,0.738818,0.756109,1e-09,1.05714,-56.6548,-0.00519168,0.00771835,-2.27177e-13,0.00930196
2163,0.733009,0.775059,1e-09,1.06678,-61.7814,-0.00524592,0.0077172,-3.66249e-13,0.00933139
2164,0.764721,0.733075,1e-09,1.05934,-38.449,-0.00512754,0.00778786,-2.68404e-13,0.00932429
2165,0.777638,0.747377,1e-09,1.07856,-32.3737,-0.00517593,0.00784001,-2.68404e-13,0.00939446
2166,0.77067,0.713964,1e-09,1.05056,-33.6049,-0.00506551,0.00779797,-1.74623e-13,0.00929881
2167,0.638525,0.848377,1e-09,1.06182,-100.12,-0.00537581,0.00754328,-9.23663e-13,0.00926285
2168,0.658174,0.84467,1e-09,1.07082,-99.8601,-0.005386,0.00759137,-9.23663e-13,0.00930795
2169,0.677428,0.840878,1e-09,1.07981,-97.9015,-0.00539046,0.00764098,-8.6178e-13,0.00935102
2170,0.595268,0.875785,1e-09,1.05894,-99.1895,-0.00536896,0.00750096,-1.25238e-12,0.00922442
2171,0.58991,0.894455,1e-09,1.07147,-101.304,-0.00538474,0.00755192,-1.25238e-12,0.00927507
2172,0.614563,0.871432,1e-09,1.06634,-101.661,-0.0053906,0.00753757,-1.04507e-12,0.0092668
2173,0.633679,0.866815,1e-09,1.07374,-102.987,-0.00540649,0.00757518,-1.04507e-12,0.00930663
2174,0.708035,0.79821,1e-09,1.06698,-78.6698,-0.0052999,0.00766616,-4.30718e-13,0.00931981
2175,0.727048,0.794147,1e-09,1.07669,-68.0537,-0.00529724,0.00771914,-4.30718e-13,0.00936193
2176,0.702517,0.81735,1e-09,1.07777,-85.3939,-0.00534746,0.00767556,-4.05948e-13,0.00935466
2177,0.721536,0.812896,1e-09,1.08693,-73.7672,-0.0053449,0.00772434,-4.05948e-13,0.00939326
2178,0.691109,0.855307,1e-09,1.09963,-97.2995,-0.00543055,0.00770234,-5.60042e-13,0.00942427
2179,0.696886,0.836477,1e-09,1.08874,-92.0168,-0.00539144,0.00768785,-5.60042e-13,0.00938992
2180,0.84,0.64,1e-09,1.05603,5.11267,-0.00479586,0.00805649,1.1112e-13,0.00937589
2181,0.790179,0.708682,1e-09,1.06142,-22.5513,-0.00505078,0.00786645,-2.04658e-13,0.00934834
2182,0.786642,0.730069,1e-09,1.07322,-26.4728,-0.00512229,0.00786215,-2.04658e-13,0.00938356
2183,0.805855,0.720424,1e-09,1.08093,-13.8847,-0.00509267,0.00792564,-1.14857e-13,0.00942078
2184,0.807501,0.701396,1e-09,1.06959,-12.2833,-0.00502723,0.00792757,-1.14857e-13,0.00938719
2185,0.84,0.68,1e-09,1.08074,0.938659,-0.00495204,0.00804756,4.96835e-14,0.00944912
2186,0.84,0.7,1e-09,1.09343,0.0721426,-0.00502471,0.00804436,5.55801e-14,0.00948469
2187,0.822956,0.710478,1e-09,1.08721,-5.67214,-0.00506021,0.00798396,-3.00841e-14,0.00945248
2188,0.822717,0.730019,1e-09,1.0999,-7.51159,-0.005126,0.00798418,-3.00841e-14,0.00948804
2189,0.525665,0.926369,1e-09,1.06512,-92.5968,-0.00525606,0.00757062,-2.00375e-12,0.00921632
2190,0.545098,0.921961,1e-09,1.07105,-96.0318,-0.00530875,0.00757985,-2.00375e-12,0.00925403
2191,0.539215,0.94101,1e-09,1.08455,-95.0325,-0.00529929,0.00766859,-2.00375e-12,0.00932146
2192,0.49568,0.967546,1e-09,1.08713,-85.9269,-0.00515155,0.00778574,-3.97184e-12,0.00933575
2193,0.519712,0.945292,1e-09,1.07874,-91.8401,-0.0052394,0.00766913,-1.99211e-12,0.009288
2194,0.514806,0.964176,1e-09,1.09301,-90.5563,-0.00522283,0.00777765,-2.53184e-12,0.00936856
2195,0.533307,0.960107,1e-09,1.09828,-94.6745,-0.00528429,0.00776793,-2.53184e-12,0.00939492
2196,0.545466,0.968573,1e-09,1.11161,-96.7853,-0.00532319,0.0078261,-2.53184e-12,0.00946489
2197,0.552653,0.955085,1e-09,1.10346,-98.0177,-0.00534083,0.00775917,-2.53184e-12,0.00941962
2198,0.489274,0.984454,1e-09,1.09934,-84.151,-0.00512542,0.00789335,-2.83573e-12,0.00941143
2199,0.469923,0.983579,1e-09,1.09007,-78.9882,-0.00504245,0.00788402,-2.83573e-12,0.00935863
2200,0.36,1,1e-09,1.06283,-46.0777,-0.00451084,0.008,-1.57279e-12,0.0091841
2201,0.4,1,1e-09,1.07703,-57.819,-0.00470394,0.008,-1.75997e-12,0.00928046
2202,0.42,1,1e-09,1.08462,-64.1756,-0.00480386,0.008,-1.89383e-12,0.00933151
2203,0.34,1,1e-09,1.05622,-40.5313,-0.00442537,0.008,-1.397e-12,0.00914242
2204,0.44,1,1e-09,1.09252,-70.2445,-0.00490233,0.008,-1.99477e-12,0.00938258
2205,0.32,1,1e-09,1.04995,-37.6882,-0.00435286,0.008,-1.19689e-12,0.00910754
2206,0.46,1,1e-09,1.10073,-75.86,-0.00499606,0.008,-2.0573e-12,0.00943189
2207,0.558648,0.936516,1e-09,1.09048,-98.603,-0.00535039,0.00767301,-2.88309e-12,0.00935424
2208,0.57806,0.932039,1e-09,1.09674,-100.357,-0.00539264,0.00768251,-2.97884e-12,0.00938624
2209,0.583985,0.913218,1e-09,1.08398,-100.922,-0.00539207,0.00761369,-2.97884e-12,0.00932967
2210,0.597517,0.927827,1e-09,1.10358,-104.105,-0.00542983,0.00769548,-2.97884e-12,0.00941826
2211,0.572012,0.950283,1e-09,1.10916,-101.097,-0.00538857,0.00775648,-1.84568e-12,0.00944456
2212,0.603437,0.908826,1e-09,1.09092,-103.253,-0.0054232,0.00763506,-2.09505e-12,0.00936511
2213,0.04,1,1e-09,1.0008,-36.4036,-0.00402776,0.008,-1.19815e-13,0.00895672
2214,0.02,1,1e-09,1.0002,-32.3645,-0.00402391,0.008,-1.19815e-13,0.00895499
2215,0,0.98,1e-09,0.98,-29.9754,-0.0040215,0.00799292,-4.1759e-14,0.00894758
2216,8.72673e-10,1,1e-09,1,-30.3839,-0.0040208,0.008,-7.34243e-14,0.00895359
2217,0.758194,0.751775,1e-09,1.06772,-43.3021,-0.00518484,0.00777885,-2.15621e-13,0.00934843
2218,0.752287,0.770825,1e-09,1.07708,-49.5822,-0.0052405,0.0077744,-2.15621e-13,0.00937573
2219,0.771619,0.766557,1e-09,1.08766,-36.7982,-0.00523337,0.00783165,-2.15621e-13,0.00941928
2220,0.76583,0.785487,1e-09,1.09704,-42.3294,-0.005287,0.00782676,-2.56694e-13,0.00944513
2221,0.746387,0.789867,1e-09,1.08673,-54.8516,-0.00529295,0.00777259,-2.56694e-13,0.00940365
2222,0.792443,0.747237,1e-09,1.08919,-23.2928,-0.00517838,0.00788816,-1.7252e-13,0.00943603
2223,0.806784,0.739562,1e-09,1.09446,-14.7275,-0.00515579,0.0079332,-1.7252e-13,0.00946139
2224,0.79039,0.762778,1e-09,1.09843,-25.2638,-0.00522567,0.0078878,-1.7252e-13,0.00946177
2225,0.806809,0.757699,1e-09,1.10682,-16.2794,-0.0052125,0.00793703,-1.7252e-13,0.00949561
2226,0.65285,0.862983,1e-09,1.08211,-102.514,-0.00541852,0.00761712,-1.0237e-12,0.00934778
2227,0.648125,0.881427,1e-09,1.09407,-103.788,-0.00544685,0.00765028,-1.0237e-12,0.00939122
2228,0.666963,0.877602,1e-09,1.10228,-104.206,-0.00545773,0.00768542,-8.0303e-13,0.00942616
2229,0.672232,0.859297,1e-09,1.091,-101.183,-0.00542732,0.00766034,-8.0303e-13,0.00938811
2230,0.661847,0.895902,1e-09,1.11386,-105.169,-0.00548249,0.00771641,-1.41976e-12,0.00946576
2231,0.628836,0.885346,1e-09,1.08594,-103.587,-0.00543069,0.00761552,-1.4863e-12,0.00935353
2232,0.609417,0.890036,1e-09,1.07868,-102.46,-0.00541079,0.0075829,-1.4863e-12,0.00931542
2233,0.622912,0.904411,1e-09,1.09817,-104.643,-0.00544896,0.00765853,-1.4863e-12,0.00939916
2234,0.716109,0.832006,1e-09,1.09775,-81.355,-0.00538993,0.00773362,-4.9249e-13,0.00942657
2235,0.710457,0.851094,1e-09,1.10865,-87.7829,-0.00543106,0.00774524,-4.9249e-13,0.00945966
2236,0.740485,0.808912,1e-09,1.09666,-61.5244,-0.00534223,0.00777378,-2.90836e-13,0.00943245
2237,0.759907,0.804558,1e-09,1.10669,-48.3678,-0.00533711,0.00782336,-2.90836e-13,0.00947047
2238,0.735078,0.827491,1e-09,1.10683,-68.0105,-0.00538732,0.00777838,-3.38157e-13,0.00946184
2239,0.729633,0.846648,1e-09,1.11767,-75.7247,-0.00542962,0.00778691,-3.38157e-13,0.00949298
2240,0.753968,0.823638,1e-09,1.11662,-54.4695,-0.00538438,0.00782365,-3.3647e-13,0.00949742
2241,0.704915,0.869997,1e-09,1.11973,-94.6329,-0.00546768,0.00776089,-6.15349e-13,0.00949352
2242,0.685934,0.874022,1e-09,1.11104,-101.939,-0.00546538,0.00772346,-6.15349e-13,0.00946162
2243,0.699561,0.889159,1e-09,1.13137,-100.83,-0.00550047,0.00778053,-6.15349e-13,0.00952848
2244,0.724056,0.865752,1e-09,1.12862,-82.4029,-0.00546771,0.00779838,-6.15349e-13,0.00952421
2245,0.779819,0.800292,1e-09,1.1174,-34.5822,-0.00533069,0.00787514,-3.23685e-13,0.00950968
2246,0.785376,0.781103,1e-09,1.10767,-29.4965,-0.00527863,0.00788078,-3.23685e-13,0.00948529
2247,0.84,0.72,1e-09,1.10635,-3.04189,-0.00509371,0.00804202,2.20409e-14,0.00951945
2248,0.823266,0.749956,1e-09,1.11364,-7.54306,-0.00519015,0.00798708,-7.25131e-14,0.00952528
2249,0.84,0.74,1e-09,1.11946,-3.98469,-0.00515961,0.00804116,1.12887e-14,0.00955415
2250,0.509552,0.982708,1e-09,1.10696,-88.6655,-0.00520426,0.00789147,-2.93433e-12,0.00945302
2251,0.530346,0.979683,1e-09,1.11402,-92.9959,-0.0052759,0.00788223,-2.93433e-12,0.00948497
2252,0.5,1,1e-09,1.11803,-86.5778,-0.00516803,0.008,-2.25635e-12,0.0095241
2253,0.563748,0.967186,1e-09,1.11949,-99.5854,-0.00537339,0.00783214,-3.55179e-12,0.0094982
2254,0.552191,0.982927,1e-09,1.12741,-97.3335,-0.00534346,0.00790878,-3.55179e-12,0.00954471
2255,0.48,1,1e-09,1.10923,-81.2559,-0.00508477,0.008,-2.18774e-12,0.00947918
2256,0.584123,0.964989,1e-09,1.12801,-103.702,-0.00542132,0.00783928,-2.64703e-12,0.00953127
2257,0.591598,0.946828,1e-09,1.11645,-103.442,-0.00543099,0.00776573,-1.97395e-12,0.0094764
2258,0.611081,0.942481,1e-09,1.12325,-106.926,-0.00546538,0.00777194,-1.97395e-12,0.00950124
2259,0.604771,0.963792,1e-09,1.13782,-106.022,-0.00546482,0.0078507,-1.97395e-12,0.00956545
2260,0.625148,0.955904,1e-09,1.14217,-108.785,-0.00549677,0.00784075,-2.26694e-12,0.00957559
2261,0.616984,0.923414,1e-09,1.11057,-105.828,-0.0054601,0.00771303,-1.83653e-12,0.00945005
2262,0.804789,0.776664,1e-09,1.11843,-17.7826,-0.00526895,0.0079357,-1.56485e-13,0.00952561
2263,0.642379,0.900014,1e-09,1.10575,-105.003,-0.00546802,0.00768646,-1.01735e-12,0.00943297
2264,0.680826,0.892771,1e-09,1.12275,-105.111,-0.00549381,0.00774927,-9.0656e-13,0.00949911
